RI,c,hpV,rrp2spikeRatio,surviveBinary
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,0.7,-74.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.8440677966101695,1.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.017015706806282723,1.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.7401129943502824,1.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.011547344110854504,1.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.6812865497076024,1.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0,0.0
0.05,1.0,-71.0,0.0010438413361169101,1.0
0.05,1.0,-71.0,0.8557046979865772,1.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.005305039787798408,1.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.8145695364238411,1.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.014423076923076924,1.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.003015075376884422,1.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,1.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0018975332068311196,1.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.8367346938775511,1.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-71.5,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.015584415584415584,1.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.6620689655172414,1.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.6684782608695652,1.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0030272452068617556,1.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.8035087719298246,1.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.8717105263157895,1.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.6144578313253012,1.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0032119914346895075,1.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0009950248756218905,1.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.0,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.003218884120171674,1.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.002793296089385475,1.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0010449320794148381,1.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.014583333333333334,1.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.002967359050445104,1.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-72.5,0.0,0.0
0.05,1.0,-73.0,0.0010121457489878543,1.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0030272452068617556,1.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.003232758620689655,1.0
0.05,1.0,-73.0,0.004975124378109453,1.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.005060728744939271,1.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.0,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.005065856129685917,1.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.005194805194805195,1.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0029850746268656717,1.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.003215434083601286,1.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.007150153217568948,1.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.013126491646778043,1.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-73.5,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.009719222462203024,1.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.014613778705636743,1.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.07692307692307693,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0032017075773745998,1.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.005488474204171241,1.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0032085561497326204,1.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.0,-74.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.012468827930174564,1.0
0.05,1.2,-71.0,0.7740112994350282,1.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.9203296703296703,1.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.6214833759590793,1.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.6390328151986183,1.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.7005208333333334,1.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.9217391304347826,1.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.8236994219653179,1.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0032388663967611335,1.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.0,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.7557840616966581,1.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.9008498583569405,1.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.006944444444444444,1.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.7716535433070866,1.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.007317073170731708,1.0
0.05,1.2,-71.5,0.8074712643678161,1.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.007462686567164179,1.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.8946428571428572,1.0
0.05,1.2,-71.5,0.015763546798029555,1.0
0.05,1.2,-71.5,0.9027027027027027,1.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.6112531969309463,1.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.6556603773584906,1.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-71.5,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0040453074433656954,1.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0024489795918367346,1.0
0.05,1.2,-72.0,0.006683375104427736,1.0
0.05,1.2,-72.0,0.5760598503740648,1.0
0.05,1.2,-72.0,0.646112600536193,1.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.9325513196480938,1.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.7556109725685786,1.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.018536585365853658,1.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.7146974063400576,1.0
0.05,1.2,-72.0,0.6099137931034483,1.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.9067796610169492,1.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.0,0.0,0.0
0.05,1.2,-72.5,0.5420944558521561,1.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.6021978021978022,1.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.010178117048346057,1.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0024330900243309003,1.0
0.05,1.2,-72.5,0.844776119402985,1.0
0.05,1.2,-72.5,0.0070052539404553416,1.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.5168776371308017,1.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.6042780748663101,1.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.002425222312045271,1.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.008733624454148471,1.0
0.05,1.2,-72.5,0.007023705004389816,1.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.5185185185185185,1.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.6359447004608295,1.0
0.05,1.2,-72.5,0.006672226855713094,1.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.5379609544468547,1.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-72.5,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.6675675675675675,1.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0057283142389525366,1.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.8454810495626822,1.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.006557377049180328,1.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0024630541871921183,1.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0024489795918367346,1.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.8333333333333334,1.0
0.05,1.2,-73.0,0.5386178861788617,1.0
0.05,1.2,-73.0,0.5532319391634981,1.0
0.05,1.2,-73.0,0.562962962962963,1.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
0.05,1.2,-73.0,0.0,0.0
