RI,c,hpV,rrp2rest,rrp2spike,surviveTime
0.05,0.05,-106.0,16.0,0.0,4.0
0.05,0.05,-106.0,15.0,0.0,4.0
0.05,0.05,-106.0,16.0,0.0,4.0
0.05,0.05,-106.0,15.0,0.0,4.0
0.05,0.05,-106.0,13.0,0.0,4.0
0.05,0.05,-106.0,22.0,0.0,4.0
0.05,0.05,-106.0,15.0,0.0,4.0
0.05,0.05,-106.0,17.0,0.0,4.0
0.05,0.05,-106.0,18.0,0.0,4.0
0.05,0.05,-106.0,11.0,0.0,4.0
0.05,0.05,-106.0,13.0,0.0,4.0
0.05,0.05,-106.0,13.0,0.0,4.0
0.05,0.05,-106.0,13.0,0.0,4.0
0.05,0.05,-106.0,16.0,0.0,4.0
0.05,0.05,-106.0,16.0,0.0,4.0
0.05,0.05,-106.0,6.0,0.0,4.0
0.05,0.05,-106.0,18.0,0.0,4.0
0.05,0.05,-106.0,13.0,0.0,4.0
0.05,0.05,-106.0,12.0,0.0,4.0
0.05,0.05,-106.0,11.0,0.0,4.0
0.05,0.05,-106.0,12.0,0.0,4.0
0.05,0.05,-106.0,15.0,0.0,4.0
0.05,0.05,-106.0,19.0,0.0,4.0
0.05,0.05,-106.0,16.0,0.0,4.0
0.05,0.05,-106.0,16.0,0.0,4.0
0.05,0.05,-106.0,14.0,0.0,4.0
0.05,0.05,-106.0,16.0,0.0,4.0
0.05,0.05,-106.0,21.0,0.0,4.0
0.05,0.05,-106.0,16.0,0.0,4.0
0.05,0.05,-106.0,14.0,0.0,4.0
0.05,0.05,-106.0,15.0,0.0,4.0
0.05,0.05,-106.0,13.0,0.0,4.0
0.05,0.05,-106.0,12.0,0.0,4.0
0.05,0.05,-106.0,10.0,0.0,4.0
0.05,0.05,-106.0,16.0,0.0,4.0
0.05,0.05,-106.0,14.0,0.0,4.0
0.05,0.05,-106.0,16.0,0.0,4.0
0.05,0.05,-106.0,19.0,0.0,4.0
0.05,0.05,-106.0,19.0,0.0,4.0
0.05,0.05,-106.0,14.0,0.0,4.0
0.05,0.05,-106.0,13.0,0.0,4.0
0.05,0.05,-106.0,15.0,0.0,4.0
0.05,0.05,-106.0,10.0,0.0,4.0
0.05,0.05,-106.0,10.0,0.0,4.0
0.05,0.05,-106.0,19.0,0.0,4.0
0.05,0.05,-106.0,20.0,0.0,4.0
0.05,0.05,-106.0,18.0,0.0,4.0
0.05,0.05,-106.0,16.0,0.0,4.0
0.05,0.05,-106.0,7.0,0.0,4.0
0.05,0.05,-106.0,16.0,0.0,4.0
0.05,0.05,-106.0,14.0,0.0,4.0
0.05,0.05,-106.0,13.0,0.0,4.0
0.05,0.05,-106.0,14.0,0.0,4.0
0.05,0.05,-106.0,20.0,0.0,4.0
0.05,0.05,-106.0,12.0,0.0,4.0
0.05,0.05,-106.0,17.0,0.0,4.0
0.05,0.05,-106.0,15.0,0.0,4.0
0.05,0.05,-106.0,15.0,0.0,4.0
0.05,0.05,-106.0,12.0,0.0,4.0
0.05,0.05,-106.0,20.0,0.0,4.0
0.05,0.05,-108.0,13.0,0.0,4.0
0.05,0.05,-108.0,9.0,0.0,4.0
0.05,0.05,-108.0,16.0,0.0,4.0
0.05,0.05,-108.0,13.0,0.0,4.0
0.05,0.05,-108.0,17.0,0.0,4.0
0.05,0.05,-108.0,17.0,0.0,4.0
0.05,0.05,-108.0,8.0,0.0,4.0
0.05,0.05,-108.0,14.0,0.0,4.0
0.05,0.05,-108.0,10.0,0.0,4.0
0.05,0.05,-108.0,18.0,0.0,4.0
0.05,0.05,-108.0,12.0,0.0,4.0
0.05,0.05,-108.0,10.0,0.0,4.0
0.05,0.05,-108.0,17.0,0.0,4.0
0.05,0.05,-108.0,17.0,0.0,4.0
0.05,0.05,-108.0,15.0,0.0,4.0
0.05,0.05,-108.0,16.0,0.0,4.0
0.05,0.05,-108.0,19.0,0.0,4.0
0.05,0.05,-108.0,15.0,0.0,4.0
0.05,0.05,-108.0,21.0,0.0,4.0
0.05,0.05,-108.0,19.0,0.0,4.0
0.05,0.05,-108.0,13.0,0.0,4.0
0.05,0.05,-108.0,11.0,0.0,4.0
0.05,0.05,-108.0,16.0,0.0,4.0
0.05,0.05,-108.0,13.0,0.0,4.0
0.05,0.05,-108.0,16.0,0.0,4.0
0.05,0.05,-108.0,14.0,0.0,4.0
0.05,0.05,-108.0,16.0,0.0,4.0
0.05,0.05,-108.0,20.0,0.0,4.0
0.05,0.05,-108.0,12.0,0.0,4.0
0.05,0.05,-108.0,15.0,0.0,4.0
0.05,0.05,-108.0,15.0,0.0,4.0
0.05,0.05,-108.0,15.0,0.0,4.0
0.05,0.05,-108.0,15.0,0.0,4.0
0.05,0.05,-108.0,14.0,0.0,4.0
0.05,0.05,-108.0,11.0,0.0,4.0
0.05,0.05,-108.0,10.0,0.0,4.0
0.05,0.05,-108.0,17.0,0.0,4.0
0.05,0.05,-108.0,16.0,0.0,4.0
0.05,0.05,-108.0,10.0,0.0,4.0
0.05,0.05,-108.0,9.0,0.0,4.0
0.05,0.05,-108.0,23.0,0.0,4.0
0.05,0.05,-108.0,17.0,0.0,4.0
0.05,0.05,-108.0,13.0,0.0,4.0
0.05,0.05,-108.0,8.0,0.0,4.0
0.05,0.05,-108.0,18.0,0.0,4.0
0.05,0.05,-108.0,19.0,0.0,4.0
0.05,0.05,-108.0,17.0,0.0,4.0
0.05,0.05,-108.0,18.0,0.0,4.0
0.05,0.05,-108.0,7.0,0.0,4.0
0.05,0.05,-108.0,16.0,0.0,4.0
0.05,0.05,-108.0,11.0,0.0,4.0
0.05,0.05,-108.0,13.0,0.0,4.0
0.05,0.05,-108.0,15.0,0.0,4.0
0.05,0.05,-108.0,11.0,0.0,4.0
0.05,0.05,-108.0,14.0,0.0,4.0
0.05,0.05,-108.0,12.0,0.0,4.0
0.05,0.05,-108.0,14.0,0.0,4.0
0.05,0.05,-108.0,13.0,0.0,4.0
0.05,0.05,-108.0,16.0,0.0,4.0
0.05,0.05,-108.0,18.0,0.0,4.0
0.05,0.05,-108.0,15.0,0.0,4.0
0.05,0.05,-108.0,17.0,0.0,4.0
0.05,0.05,-108.0,14.0,0.0,4.0
0.05,0.05,-108.0,15.0,0.0,4.0
0.05,0.05,-108.0,16.0,0.0,4.0
0.05,0.05,-108.0,17.0,0.0,4.0
0.05,0.05,-108.0,10.0,0.0,4.0
0.05,0.05,-108.0,10.0,0.0,4.0
0.05,0.05,-108.0,15.0,0.0,4.0
0.05,0.05,-108.0,16.0,0.0,4.0
0.05,0.05,-108.0,9.0,0.0,4.0
0.05,0.05,-108.0,17.0,0.0,4.0
0.05,0.05,-108.0,19.0,0.0,4.0
0.05,0.05,-108.0,18.0,0.0,4.0
0.05,0.05,-108.0,10.0,0.0,4.0
0.05,0.05,-108.0,9.0,0.0,4.0
0.05,0.05,-108.0,13.0,0.0,4.0
0.05,0.05,-108.0,17.0,0.0,4.0
0.05,0.05,-108.0,11.0,0.0,4.0
0.05,0.05,-108.0,7.0,0.0,4.0
0.05,0.05,-108.0,15.0,0.0,4.0
0.05,0.05,-108.0,12.0,0.0,4.0
0.05,0.05,-108.0,12.0,0.0,4.0
0.05,0.05,-108.0,15.0,0.0,4.0
0.05,0.05,-108.0,7.0,0.0,4.0
0.05,0.05,-108.0,14.0,0.0,4.0
0.05,0.05,-108.0,15.0,0.0,4.0
0.05,0.05,-108.0,11.0,0.0,4.0
0.05,0.05,-108.0,12.0,0.0,4.0
0.05,0.05,-108.0,11.0,0.0,4.0
0.05,0.05,-108.0,19.0,0.0,4.0
0.05,0.05,-108.0,13.0,0.0,4.0
0.05,0.05,-108.0,23.0,0.0,4.0
0.05,0.05,-108.0,17.0,0.0,4.0
0.05,0.05,-108.0,16.0,0.0,4.0
0.05,0.05,-108.0,14.0,0.0,4.0
0.05,0.05,-108.0,18.0,0.0,4.0
0.05,0.05,-108.0,20.0,0.0,4.0
0.05,0.05,-108.0,17.0,0.0,4.0
0.05,0.05,-108.0,14.0,0.0,4.0
0.05,0.05,-110.0,16.0,0.0,4.0
0.05,0.05,-110.0,11.0,0.0,4.0
0.05,0.05,-110.0,16.0,0.0,4.0
0.05,0.05,-110.0,17.0,0.0,4.0
0.05,0.05,-110.0,15.0,0.0,4.0
0.05,0.05,-110.0,20.0,0.0,4.0
0.05,0.05,-110.0,15.0,0.0,4.0
0.05,0.05,-110.0,7.0,0.0,4.0
0.05,0.05,-110.0,16.0,0.0,4.0
0.05,0.05,-110.0,17.0,0.0,4.0
0.05,0.05,-110.0,15.0,0.0,4.0
0.05,0.05,-110.0,16.0,0.0,4.0
0.05,0.05,-110.0,11.0,0.0,4.0
0.05,0.05,-110.0,8.0,0.0,4.0
0.05,0.05,-110.0,9.0,0.0,4.0
0.05,0.05,-110.0,16.0,0.0,4.0
0.05,0.05,-110.0,14.0,0.0,4.0
0.05,0.05,-110.0,17.0,0.0,4.0
0.05,0.05,-110.0,13.0,0.0,4.0
0.05,0.05,-110.0,13.0,0.0,4.0
0.05,0.05,-110.0,9.0,0.0,4.0
0.05,0.05,-110.0,11.0,0.0,4.0
0.05,0.05,-110.0,17.0,0.0,4.0
0.05,0.05,-110.0,21.0,0.0,4.0
0.05,0.05,-110.0,14.0,0.0,4.0
0.05,0.05,-110.0,14.0,0.0,4.0
0.05,0.05,-110.0,20.0,0.0,4.0
0.05,0.05,-110.0,20.0,0.0,4.0
0.05,0.05,-110.0,17.0,0.0,4.0
0.05,0.05,-110.0,17.0,0.0,4.0
0.05,0.05,-110.0,11.0,0.0,4.0
0.05,0.05,-110.0,14.0,0.0,4.0
0.05,0.05,-110.0,20.0,0.0,4.0
0.05,0.05,-110.0,13.0,0.0,4.0
0.05,0.05,-110.0,12.0,0.0,4.0
0.05,0.05,-110.0,14.0,0.0,4.0
0.05,0.05,-110.0,16.0,0.0,4.0
0.05,0.05,-110.0,13.0,0.0,4.0
0.05,0.05,-110.0,9.0,0.0,4.0
0.05,0.05,-110.0,12.0,0.0,4.0
0.05,0.05,-110.0,11.0,0.0,4.0
0.05,0.05,-110.0,19.0,0.0,4.0
0.05,0.05,-110.0,11.0,0.0,4.0
0.05,0.05,-110.0,16.0,0.0,4.0
0.05,0.05,-110.0,13.0,0.0,4.0
0.05,0.05,-110.0,14.0,0.0,4.0
0.05,0.05,-110.0,7.0,0.0,4.0
0.05,0.05,-110.0,10.0,0.0,4.0
0.05,0.05,-110.0,15.0,0.0,4.0
0.05,0.05,-110.0,13.0,0.0,4.0
0.05,0.05,-110.0,16.0,0.0,4.0
0.05,0.05,-110.0,8.0,0.0,4.0
0.05,0.05,-110.0,19.0,0.0,4.0
0.05,0.05,-110.0,23.0,0.0,4.0
0.05,0.05,-110.0,10.0,0.0,4.0
0.05,0.05,-110.0,21.0,0.0,4.0
0.05,0.05,-110.0,15.0,0.0,4.0
0.05,0.05,-110.0,16.0,0.0,4.0
0.05,0.05,-110.0,12.0,0.0,4.0
0.05,0.05,-110.0,12.0,0.0,4.0
0.05,0.05,-110.0,13.0,0.0,4.0
0.05,0.05,-110.0,16.0,0.0,4.0
0.05,0.05,-110.0,10.0,0.0,4.0
0.05,0.05,-110.0,11.0,0.0,4.0
0.05,0.05,-110.0,19.0,0.0,4.0
0.05,0.05,-110.0,14.0,0.0,4.0
0.05,0.05,-110.0,14.0,0.0,4.0
0.05,0.05,-110.0,8.0,0.0,4.0
0.05,0.05,-110.0,11.0,0.0,4.0
0.05,0.05,-110.0,14.0,0.0,4.0
0.05,0.05,-110.0,19.0,0.0,4.0
0.05,0.05,-110.0,14.0,0.0,4.0
0.05,0.05,-110.0,16.0,0.0,4.0
0.05,0.05,-110.0,15.0,0.0,4.0
0.05,0.05,-110.0,22.0,0.0,4.0
0.05,0.05,-110.0,19.0,0.0,4.0
0.05,0.05,-110.0,22.0,0.0,4.0
0.05,0.05,-110.0,12.0,0.0,4.0
0.05,0.05,-110.0,13.0,0.0,4.0
0.05,0.05,-110.0,13.0,0.0,4.0
0.05,0.05,-110.0,15.0,0.0,4.0
0.05,0.05,-110.0,18.0,0.0,4.0
0.05,0.05,-110.0,24.0,0.0,4.0
0.05,0.05,-110.0,8.0,0.0,4.0
0.05,0.05,-110.0,14.0,0.0,4.0
0.05,0.05,-110.0,13.0,0.0,4.0
0.05,0.05,-110.0,14.0,0.0,4.0
0.05,0.05,-110.0,15.0,0.0,4.0
0.05,0.05,-110.0,9.0,0.0,4.0
0.05,0.05,-110.0,29.0,0.0,4.0
0.05,0.05,-110.0,15.0,0.0,4.0
0.05,0.05,-110.0,13.0,0.0,4.0
0.05,0.05,-110.0,11.0,0.0,4.0
0.05,0.05,-110.0,10.0,0.0,4.0
0.05,0.05,-110.0,14.0,0.0,4.0
0.05,0.05,-110.0,10.0,0.0,4.0
0.05,0.05,-110.0,11.0,0.0,4.0
0.05,0.05,-110.0,9.0,0.0,4.0
0.05,0.05,-110.0,13.0,0.0,4.0
0.05,0.05,-110.0,15.0,0.0,4.0
0.05,0.1,-71.0,13.0,0.0,4.0
0.05,0.1,-71.0,26.0,0.0,4.0
0.05,0.1,-71.0,17.0,0.0,4.0
0.05,0.1,-71.0,16.0,0.0,4.0
0.05,0.1,-71.0,10.0,0.0,4.0
0.05,0.1,-71.0,11.0,0.0,4.0
0.05,0.1,-71.0,13.0,0.0,4.0
0.05,0.1,-71.0,19.0,0.0,4.0
0.05,0.1,-71.0,11.0,0.0,4.0
0.05,0.1,-71.0,17.0,0.0,4.0
0.05,0.1,-71.0,15.0,0.0,4.0
0.05,0.1,-71.0,15.0,0.0,4.0
0.05,0.1,-71.0,19.0,0.0,4.0
0.05,0.1,-71.0,13.0,0.0,4.0
0.05,0.1,-71.0,21.0,0.0,4.0
0.05,0.1,-71.0,13.0,0.0,4.0
0.05,0.1,-71.0,15.0,0.0,4.0
0.05,0.1,-71.0,12.0,0.0,4.0
0.05,0.1,-71.0,18.0,0.0,4.0
0.05,0.1,-71.0,16.0,0.0,4.0
0.05,0.1,-71.0,10.0,0.0,4.0
0.05,0.1,-71.0,15.0,0.0,4.0
0.05,0.1,-71.0,12.0,0.0,4.0
0.05,0.1,-71.0,18.0,0.0,4.0
0.05,0.1,-71.0,12.0,0.0,4.0
0.05,0.1,-71.0,16.0,0.0,4.0
0.05,0.1,-71.0,17.0,0.0,4.0
0.05,0.1,-71.0,12.0,0.0,4.0
0.05,0.1,-71.0,8.0,0.0,4.0
0.05,0.1,-71.0,16.0,0.0,4.0
0.05,0.1,-71.0,16.0,0.0,4.0
0.05,0.1,-71.0,15.0,0.0,4.0
0.05,0.1,-71.0,20.0,0.0,4.0
0.05,0.1,-71.0,11.0,0.0,4.0
0.05,0.1,-71.0,16.0,0.0,4.0
0.05,0.1,-71.0,14.0,0.0,4.0
0.05,0.1,-71.0,8.0,0.0,4.0
0.05,0.1,-71.0,14.0,0.0,4.0
0.05,0.1,-71.0,10.0,0.0,4.0
0.05,0.1,-71.0,14.0,0.0,4.0
0.05,0.1,-71.0,11.0,0.0,4.0
0.05,0.1,-71.0,21.0,0.0,4.0
0.05,0.1,-71.0,14.0,0.0,4.0
0.05,0.1,-71.0,4.0,0.0,4.0
0.05,0.1,-71.0,15.0,0.0,4.0
0.05,0.1,-71.0,22.0,0.0,4.0
0.05,0.1,-71.0,18.0,0.0,4.0
0.05,0.1,-71.0,12.0,0.0,4.0
0.05,0.1,-71.0,14.0,0.0,4.0
0.05,0.1,-71.0,18.0,0.0,4.0
0.05,0.1,-71.0,20.0,0.0,4.0
0.05,0.1,-71.0,20.0,0.0,4.0
0.05,0.1,-71.0,11.0,0.0,4.0
0.05,0.1,-71.0,15.0,0.0,4.0
0.05,0.1,-71.0,22.0,0.0,4.0
0.05,0.1,-71.0,15.0,0.0,4.0
0.05,0.1,-71.0,23.0,0.0,4.0
0.05,0.1,-71.0,18.0,0.0,4.0
0.05,0.1,-71.0,10.0,0.0,4.0
0.05,0.1,-71.0,20.0,0.0,4.0
0.05,0.1,-71.0,12.0,0.0,4.0
0.05,0.1,-71.0,13.0,0.0,4.0
0.05,0.1,-71.0,20.0,0.0,4.0
0.05,0.1,-71.0,16.0,0.0,4.0
0.05,0.1,-71.0,16.0,0.0,4.0
0.05,0.1,-71.0,8.0,0.0,4.0
0.05,0.1,-71.0,20.0,0.0,4.0
0.05,0.1,-71.0,8.0,0.0,4.0
0.05,0.1,-71.0,18.0,0.0,4.0
0.05,0.1,-71.0,9.0,0.0,4.0
0.05,0.1,-71.0,14.0,0.0,4.0
0.05,0.1,-71.0,19.0,0.0,4.0
0.05,0.1,-71.0,13.0,0.0,4.0
0.05,0.1,-71.0,16.0,0.0,4.0
0.05,0.1,-71.0,19.0,0.0,4.0
0.05,0.1,-71.0,21.0,0.0,4.0
0.05,0.1,-71.0,12.0,0.0,4.0
0.05,0.1,-71.0,14.0,0.0,4.0
0.05,0.1,-71.0,19.0,0.0,4.0
0.05,0.1,-71.0,14.0,0.0,4.0
0.05,0.1,-71.0,16.0,0.0,4.0
0.05,0.1,-71.0,14.0,0.0,4.0
0.05,0.1,-71.0,15.0,0.0,4.0
0.05,0.1,-71.0,17.0,0.0,4.0
0.05,0.1,-71.0,13.0,0.0,4.0
0.05,0.1,-71.0,12.0,0.0,4.0
0.05,0.1,-71.0,13.0,0.0,4.0
0.05,0.1,-71.0,16.0,0.0,4.0
0.05,0.1,-71.0,19.0,0.0,4.0
0.05,0.1,-71.0,11.0,0.0,4.0
0.05,0.1,-71.0,15.0,0.0,4.0
0.05,0.1,-71.0,11.0,0.0,4.0
0.05,0.1,-71.0,14.0,0.0,4.0
0.05,0.1,-71.0,16.0,0.0,4.0
0.05,0.1,-71.0,16.0,0.0,4.0
0.05,0.1,-71.0,16.0,0.0,4.0
0.05,0.1,-71.0,24.0,0.0,4.0
0.05,0.1,-71.0,19.0,0.0,4.0
0.05,0.1,-71.0,16.0,0.0,4.0
0.05,0.1,-71.0,15.0,0.0,4.0
0.05,0.1,-71.5,15.0,0.0,4.0
0.05,0.1,-71.5,20.0,0.0,4.0
0.05,0.1,-71.5,15.0,0.0,4.0
0.05,0.1,-71.5,24.0,0.0,4.0
0.05,0.1,-71.5,13.0,0.0,4.0
0.05,0.1,-71.5,13.0,0.0,4.0
0.05,0.1,-71.5,12.0,0.0,4.0
0.05,0.1,-71.5,11.0,0.0,4.0
0.05,0.1,-71.5,18.0,0.0,4.0
0.05,0.1,-71.5,18.0,0.0,4.0
0.05,0.1,-71.5,12.0,0.0,4.0
0.05,0.1,-71.5,16.0,0.0,4.0
0.05,0.1,-71.5,15.0,0.0,4.0
0.05,0.1,-71.5,17.0,0.0,4.0
0.05,0.1,-71.5,13.0,0.0,4.0
0.05,0.1,-71.5,10.0,0.0,4.0
0.05,0.1,-71.5,20.0,0.0,4.0
0.05,0.1,-71.5,9.0,0.0,4.0
0.05,0.1,-71.5,15.0,0.0,4.0
0.05,0.1,-71.5,11.0,0.0,4.0
0.05,0.1,-71.5,11.0,0.0,4.0
0.05,0.1,-71.5,20.0,0.0,4.0
0.05,0.1,-71.5,15.0,0.0,4.0
0.05,0.1,-71.5,16.0,0.0,4.0
0.05,0.1,-71.5,18.0,0.0,4.0
0.05,0.1,-71.5,15.0,0.0,4.0
0.05,0.1,-71.5,20.0,0.0,4.0
0.05,0.1,-71.5,18.0,0.0,4.0
0.05,0.1,-71.5,16.0,0.0,4.0
0.05,0.1,-71.5,15.0,0.0,4.0
0.05,0.1,-71.5,13.0,0.0,4.0
0.05,0.1,-71.5,11.0,0.0,4.0
0.05,0.1,-71.5,10.0,0.0,4.0
0.05,0.1,-71.5,11.0,0.0,4.0
0.05,0.1,-71.5,18.0,0.0,4.0
0.05,0.1,-71.5,9.0,0.0,4.0
0.05,0.1,-71.5,15.0,0.0,4.0
0.05,0.1,-71.5,15.0,0.0,4.0
0.05,0.1,-71.5,12.0,0.0,4.0
0.05,0.1,-71.5,12.0,0.0,4.0
0.05,0.1,-71.5,10.0,0.0,4.0
0.05,0.1,-71.5,17.0,0.0,4.0
0.05,0.1,-71.5,11.0,0.0,4.0
0.05,0.1,-71.5,13.0,0.0,4.0
0.05,0.1,-71.5,11.0,0.0,4.0
0.05,0.1,-71.5,19.0,0.0,4.0
0.05,0.1,-71.5,13.0,0.0,4.0
0.05,0.1,-71.5,24.0,0.0,4.0
0.05,0.1,-71.5,10.0,0.0,4.0
0.05,0.1,-71.5,10.0,0.0,4.0
0.05,0.1,-71.5,13.0,0.0,4.0
0.05,0.1,-71.5,17.0,0.0,4.0
0.05,0.1,-71.5,20.0,0.0,4.0
0.05,0.1,-71.5,17.0,0.0,4.0
0.05,0.1,-71.5,14.0,0.0,4.0
0.05,0.1,-71.5,17.0,0.0,4.0
0.05,0.1,-71.5,15.0,0.0,4.0
0.05,0.1,-71.5,7.0,0.0,4.0
0.05,0.1,-71.5,24.0,0.0,4.0
0.05,0.1,-71.5,15.0,0.0,4.0
0.05,0.1,-71.5,17.0,0.0,4.0
0.05,0.1,-71.5,11.0,0.0,4.0
0.05,0.1,-71.5,16.0,0.0,4.0
0.05,0.1,-71.5,14.0,0.0,4.0
0.05,0.1,-71.5,17.0,0.0,4.0
0.05,0.1,-71.5,16.0,0.0,4.0
0.05,0.1,-71.5,14.0,0.0,4.0
0.05,0.1,-71.5,13.0,0.0,4.0
0.05,0.1,-71.5,11.0,0.0,4.0
0.05,0.1,-71.5,16.0,0.0,4.0
0.05,0.1,-71.5,19.0,0.0,4.0
0.05,0.1,-71.5,10.0,0.0,4.0
0.05,0.1,-71.5,12.0,0.0,4.0
0.05,0.1,-71.5,20.0,0.0,4.0
0.05,0.1,-71.5,13.0,0.0,4.0
0.05,0.1,-71.5,14.0,0.0,4.0
0.05,0.1,-71.5,16.0,0.0,4.0
0.05,0.1,-71.5,6.0,0.0,4.0
0.05,0.1,-71.5,12.0,0.0,4.0
0.05,0.1,-71.5,13.0,0.0,4.0
0.05,0.1,-71.5,15.0,0.0,4.0
0.05,0.1,-71.5,14.0,0.0,4.0
0.05,0.1,-71.5,8.0,0.0,4.0
0.05,0.1,-71.5,17.0,0.0,4.0
0.05,0.1,-71.5,21.0,0.0,4.0
0.05,0.1,-71.5,13.0,0.0,4.0
0.05,0.1,-71.5,17.0,0.0,4.0
0.05,0.1,-71.5,14.0,0.0,4.0
0.05,0.1,-71.5,13.0,0.0,4.0
0.05,0.1,-71.5,15.0,0.0,4.0
0.05,0.1,-71.5,14.0,0.0,4.0
0.05,0.1,-71.5,20.0,0.0,4.0
0.05,0.1,-71.5,19.0,0.0,4.0
0.05,0.1,-71.5,12.0,0.0,4.0
0.05,0.1,-71.5,13.0,0.0,4.0
0.05,0.1,-71.5,14.0,0.0,4.0
0.05,0.1,-71.5,20.0,0.0,4.0
0.05,0.1,-71.5,15.0,0.0,4.0
0.05,0.1,-71.5,12.0,0.0,4.0
0.05,0.1,-71.5,11.0,0.0,4.0
0.05,0.1,-72.0,16.0,0.0,4.0
0.05,0.1,-72.0,16.0,0.0,4.0
0.05,0.1,-72.0,16.0,0.0,4.0
0.05,0.1,-72.0,16.0,0.0,4.0
0.05,0.1,-72.0,12.0,0.0,4.0
0.05,0.1,-72.0,11.0,0.0,4.0
0.05,0.1,-72.0,23.0,0.0,4.0
0.05,0.1,-72.0,12.0,0.0,4.0
0.05,0.1,-72.0,13.0,0.0,4.0
0.05,0.1,-72.0,18.0,0.0,4.0
0.05,0.1,-72.0,18.0,0.0,4.0
0.05,0.1,-72.0,13.0,0.0,4.0
0.05,0.1,-72.0,16.0,0.0,4.0
0.05,0.1,-72.0,13.0,0.0,4.0
0.05,0.1,-72.0,14.0,0.0,4.0
0.05,0.1,-72.0,10.0,0.0,4.0
0.05,0.1,-72.0,18.0,0.0,4.0
0.05,0.1,-72.0,13.0,0.0,4.0
0.05,0.1,-72.0,18.0,0.0,4.0
0.05,0.1,-72.0,16.0,0.0,4.0
0.05,0.1,-72.0,9.0,0.0,4.0
0.05,0.1,-72.0,17.0,0.0,4.0
0.05,0.1,-72.0,12.0,0.0,4.0
0.05,0.1,-72.0,7.0,0.0,4.0
0.05,0.1,-72.0,7.0,0.0,4.0
0.05,0.1,-72.0,10.0,0.0,4.0
0.05,0.1,-72.0,11.0,0.0,4.0
0.05,0.1,-72.0,11.0,0.0,4.0
0.05,0.1,-72.0,10.0,0.0,4.0
0.05,0.1,-72.0,18.0,0.0,4.0
0.05,0.1,-72.0,14.0,0.0,4.0
0.05,0.1,-72.0,17.0,0.0,4.0
0.05,0.1,-72.0,19.0,0.0,4.0
0.05,0.1,-72.0,15.0,0.0,4.0
0.05,0.1,-72.0,11.0,0.0,4.0
0.05,0.1,-72.0,16.0,0.0,4.0
0.05,0.1,-72.0,11.0,0.0,4.0
0.05,0.1,-72.0,14.0,0.0,4.0
0.05,0.1,-72.0,15.0,0.0,4.0
0.05,0.1,-72.0,17.0,0.0,4.0
0.05,0.1,-72.0,20.0,0.0,4.0
0.05,0.1,-72.0,11.0,0.0,4.0
0.05,0.1,-72.0,19.0,0.0,4.0
0.05,0.1,-72.0,13.0,0.0,4.0
0.05,0.1,-72.0,14.0,0.0,4.0
0.05,0.1,-72.0,22.0,0.0,4.0
0.05,0.1,-72.0,13.0,0.0,4.0
0.05,0.1,-72.0,17.0,0.0,4.0
0.05,0.1,-72.0,15.0,0.0,4.0
0.05,0.1,-72.0,11.0,0.0,4.0
0.05,0.1,-72.0,15.0,0.0,4.0
0.05,0.1,-72.0,15.0,0.0,4.0
0.05,0.1,-72.0,18.0,0.0,4.0
0.05,0.1,-72.0,17.0,0.0,4.0
0.05,0.1,-72.0,18.0,0.0,4.0
0.05,0.1,-72.0,16.0,0.0,4.0
0.05,0.1,-72.0,21.0,0.0,4.0
0.05,0.1,-72.0,14.0,0.0,4.0
0.05,0.1,-72.0,15.0,0.0,4.0
0.05,0.1,-72.0,14.0,0.0,4.0
0.05,0.1,-72.0,14.0,0.0,4.0
0.05,0.1,-72.0,16.0,0.0,4.0
0.05,0.1,-72.0,9.0,0.0,4.0
0.05,0.1,-72.0,18.0,0.0,4.0
0.05,0.1,-72.0,8.0,0.0,4.0
0.05,0.1,-72.0,10.0,0.0,4.0
0.05,0.1,-72.0,21.0,0.0,4.0
0.05,0.1,-72.0,12.0,0.0,4.0
0.05,0.1,-72.0,19.0,0.0,4.0
0.05,0.1,-72.0,17.0,0.0,4.0
0.05,0.1,-72.0,13.0,0.0,4.0
0.05,0.1,-72.0,15.0,0.0,4.0
0.05,0.1,-72.0,14.0,0.0,4.0
0.05,0.1,-72.0,12.0,0.0,4.0
0.05,0.1,-72.0,20.0,0.0,4.0
0.05,0.1,-72.0,20.0,0.0,4.0
0.05,0.1,-72.0,15.0,0.0,4.0
0.05,0.1,-72.0,13.0,0.0,4.0
0.05,0.1,-72.0,12.0,0.0,4.0
0.05,0.1,-72.0,16.0,0.0,4.0
0.05,0.1,-72.0,24.0,0.0,4.0
0.05,0.1,-72.0,14.0,0.0,4.0
0.05,0.1,-72.0,10.0,0.0,4.0
0.05,0.1,-72.0,9.0,0.0,4.0
0.05,0.1,-72.0,15.0,0.0,4.0
0.05,0.1,-72.0,12.0,0.0,4.0
0.05,0.1,-72.0,6.0,0.0,4.0
0.05,0.1,-72.0,16.0,0.0,4.0
0.05,0.1,-72.0,14.0,0.0,4.0
0.05,0.1,-72.0,13.0,0.0,4.0
0.05,0.1,-72.0,17.0,0.0,4.0
0.05,0.1,-72.0,11.0,0.0,4.0
0.05,0.1,-72.0,14.0,0.0,4.0
0.05,0.1,-72.0,20.0,0.0,4.0
0.05,0.1,-72.0,17.0,0.0,4.0
0.05,0.1,-72.0,14.0,0.0,4.0
0.05,0.1,-72.0,12.0,0.0,4.0
0.05,0.1,-72.0,18.0,0.0,4.0
