from,to,connPhi,connPsi1,connPsi2
ADAR,IL2R,4.21553990166649,0,0
ADAR,IL2VL,2.35834262356002,0,0
ADAR,IL2VR,3.62990510903728,0,0
ADAR,LUAL,-0.882866458098761,-0,-0
ADAR,LUAR,-2.69678839661901,0,0
ADAR,OLLL,-2.64812108734986,-0,-0
ADAR,AIBR,-8.73148625799968,-1,-1
ADAR,OLLR,-0.560146108889057,-0,-0
ADAR,OLQDL,2.19438550205632,0,0
ADAR,OLQDR,-1.39647895315466,-0,-0
ADAR,OLQVL,-3.76951175456634,-0,-0
ADAR,OLQVR,-4.55029834890229,-0,-0
ADAR,PDA,-0.157013749264024,-0,-0
ADAR,PDB,-1.10007752278761,-0,-0
ADAR,PDEL,-1.1187691915693,-0,-0
ADAR,PDER,-1.59622669653982,-0,-0
ADAR,PHAL,-0.168437927075502,-0,-0
ADAR,AIML,-0.827983312933611,-0,-0
ADAR,PHAR,-0.534613522318978,-0,-0
ADAR,PHBL,0.911129811656792,0,0
ADAR,PHBR,-0.730804576322043,-0,-0
ADAR,PHCL,-3.09440639384502,-1,-0
ADAR,PHCR,-0.200073186001646,-0,-0
ADAR,PLML,4.56588951017147,1,0
ADAR,PLMR,0.23502624338289,-0,-0
ADAR,PLNL,0.97386034502415,0,0
ADAR,PLNR,-3.49551323534979,-1,-0
ADAR,PQR,0.415973188361022,0,0
ADAR,AIMR,-0.00366555473920016,-0,-0
ADAR,PVCL,2.77813489006803,0,0
ADAR,PVCR,2.52256315729937,0,0
ADAR,PVDL,-0.193531609325873,-0,-0
ADAR,PVDR,-2.90694783262552,0,0
ADAR,PVM,-0.935139844837977,-0,-0
ADAR,PVNL,11.0358427616484,1,1
ADAR,PVNR,-0.583576323513626,-0,-0
ADAR,PVPL,0.430643927509664,-0,-0
ADAR,PVPR,-8.60212234843493,-1,-1
ADAR,PVQL,2.70504021819943,0,0
ADAR,AINL,0.67495107848481,0,0
ADAR,PVQR,77.8581820282971,1,1
ADAR,PVR,17.925852582488,1,1
ADAR,PVT,2.82004639054503,0,0
ADAR,PVWL,0.699827776144957,0,0
ADAR,PVWR,-3.2401536502166,-0,-0
ADAR,RIAL,147.821236603279,-0,-0
ADAR,RIAR,-33.1602159161512,-1,-1
ADAR,RIBL,37.5301672873165,1,1
ADAR,RIBR,-27.0750908836817,0,0
ADAR,RICL,-135.084145758572,-1,-1
ADAR,AINR,-0.451889403881978,-0,-0
ADAR,RICR,-3.89094775407716,-0,-0
ADAR,RID,-101.353057658954,-1,-1
ADAR,RIFL,-215.800043008176,0,0
ADAR,RIFR,-229.451828873472,0,0
ADAR,RIGL,1.28932594217349,-0,-0
ADAR,RIGR,-7.70196479098649,-1,-0
ADAR,RIH,67.5202283983419,1,1
ADAR,RIML,4.3983231430766,0,0
ADAR,RIMR,-6.37121891361494,0,0
