from,to,connWeight
CEPDR,RIH,0.715591248181184
CEPDR,RIML,-1.06390278620702
CEPDR,RIMR,0.363682335507143
CEPDR,RIPL,0.77172310646022
CEPDR,AIYL,-0.456631258239714
CEPDR,RIPR,0.175144124616146
CEPDR,RIR,-1.01756743079711
CEPDR,RIS,-0.0484803121846711
CEPDR,RIVL,0.713294145094198
CEPDR,RIVR,0.467087572842397
CEPDR,RMDDL,0.101888359707751
CEPDR,RMDDR,0.82446131807096
CEPDR,RMDL,0.41965317462324
CEPDR,RMDR,-1.05479464242647
CEPDR,RMDVL,0.0641271769183934
CEPDR,AIYR,-0.974347402727461
CEPDR,RMDVR,-0.622106314393894
CEPDR,RMED,0.327082461007514
CEPDR,RMEL,-2.37930799021752
CEPDR,RMER,-2.61564005317564
CEPDR,RMEV,1.43479010884427
CEPDR,RMFL,-0.2490448563475
CEPDR,RMFR,0.828898534074002
CEPDR,RMGL,-0.411315902220879
CEPDR,RMGR,0.981624323237485
CEPDR,RMHL,-0.303422600058484
CEPDR,ADEL,-0.338036064846167
CEPDR,AIZL,-1.1880867429886
CEPDR,RMHR,-2.00736208114407
CEPDR,SAADL,-0.201539249181756
CEPDR,SAADR,-0.678289019524798
CEPDR,SAAVL,0.235519989043158
CEPDR,SAAVR,-0.68271987979204
CEPDR,SABD,-0.421421455091866
CEPDR,SABVL,0.0858658699798343
CEPDR,SABVR,0.578198994645139
CEPDR,SDQL,-0.491618049948126
CEPDR,SDQR,0.201721502695081
CEPDR,AIZR,0.110399722651616
CEPDR,SIADL,1.53660972188374
CEPDR,SIADR,0.481322868194571
CEPDR,SIAVL,0.227887273385141
CEPDR,SIAVR,0.036506713984015
CEPDR,SIBDL,0.302565206190875
CEPDR,SIBDR,-0.591107223392119
CEPDR,SIBVL,0.49233308028533
CEPDR,SIBVR,-0.71907766908176
CEPDR,SMBDL,0.463405882252553
CEPDR,SMBDR,-1.17445473683273
CEPDR,ALA,0.164328534905525
CEPDR,SMBVL,-0.553743117540203
CEPDR,SMBVR,-0.208778093180264
CEPDR,SMDDL,-0.0269455610926645
CEPDR,SMDDR,-1.32388792527095
CEPDR,SMDVL,-0.0601009043357381
CEPDR,SMDVR,-0.140109977921265
CEPDR,URADL,-0.315210297331073
CEPDR,URADR,-0.0454807688807988
CEPDR,URAVL,-0.417926985863069
CEPDR,URAVR,-1.35815204052412
CEPDR,ALML,0.568525439820083
CEPDR,URBL,-1.41643133340854
CEPDR,URBR,1.88728707573527
CEPDR,URXL,-1.54223973438928
CEPDR,URXR,-1.22089586479674
CEPDR,URYDL,-0.478890339571944
CEPDR,URYDR,2.59124889027357
CEPDR,URYVL,0.191578945060194
CEPDR,URYVR,-0.829050760708004
CEPDR,VA01,0.0858185983486862
CEPDR,VA02,-0.314990634742402
CEPDR,ALMR,0.169851513166476
CEPDR,VA03,-0.0473253314697168
CEPDR,VA04,-0.392179053751913
CEPDR,VA05,-0.106680669411415
CEPDR,VA06,0.0192823686872779
CEPDR,VA07,-0.358883190065086
CEPDR,VA08,-0.206618269898117
CEPDR,VA09,-0.268190440723676
CEPDR,VA10,-0.346987761746312
CEPDR,VA11,-0.0481022797649112
CEPDR,VA12,-0.334914286005937
CEPDR,ALNL,0.36776975707194
CEPDR,VB01,-0.362122186923314
CEPDR,VB02,0.0259614623956448
CEPDR,VB03,-0.211291200428838
CEPDR,VB04,-0.0786649866022699
CEPDR,VB05,-0.124415974315381
CEPDR,VB06,-0.10164885247622
CEPDR,VB07,-0.0470882751779509
CEPDR,VB08,-0.18859194710521
CEPDR,VB09,-0.0632558691916778
CEPDR,VB10,-0.192691492366025
CEPDR,ALNR,2.27993463644483
CEPDR,VB11,-0.198302414880348
CEPDR,VC01,-0.593292705103665
CEPDR,VC02,-0.330459852137076
CEPDR,VC03,0.0754490200515174
CEPDR,VC04,-4.13130731546594
CEPDR,VC05,1.70602150572153
CEPDR,VD01,-0.177666445418191
CEPDR,VD02,0.39266874348553
CEPDR,VD03,-0.201859928734982
CEPDR,VD04,0.231414599735378
CEPDR,AQR,0.314904134186223
CEPDR,VD05,-0.0122928167627845
CEPDR,VD06,-0.0899490194784554
CEPDR,VD07,-0.144832397034697
CEPDR,VD08,0.494433485933696
CEPDR,VD09,-0.12978124600514
CEPDR,VD10,-0.283288264492843
CEPDR,VD11,0.106151884428581
CEPDR,VD12,0.210995973269764
CEPDR,VD13,0.231456383630556
CEPDR,AS01,-0.389666754485864
CEPDR,AS02,-0.1992083426302
CEPDR,ADER,0.436618433920334
CEPDR,AS03,-0.48970595171866
CEPDR,AS04,0.0565449689721673
CEPDR,AS05,-0.742675151729198
CEPDR,AS06,-0.159051370812068
CEPDR,AS07,-0.685820928583389
CEPDR,AS08,-0.508261486223201
CEPDR,AS09,-1.91688935933849
CEPDR,AS10,-0.250802394125542
CEPDR,AS11,-0.569054108486737
CEPDR,ASEL,-0.0351699216855049
CEPDR,ADFL,-0.448358541466077
CEPDR,ASER,0.607427724401897
CEPDR,ASGL,0.712130687670996
CEPDR,ASGR,-0.277315978192798
CEPDR,ASHL,0.206639710660056
CEPDR,ASHR,-0.202909839750376
CEPDR,ASIL,0.358562299871439
CEPDR,ASIR,-0.388531465170927
CEPDR,ASJL,0.226708667661717
CEPDR,ASJR,0.0934412422792383
CEPDR,ASKL,0.759345281496274
CEPDR,ADFR,-0.780413512595447
CEPDR,ASKR,0.0999203213131108
CEPDR,AUAL,-0.132977736722514
CEPDR,AUAR,0.895747922641367
CEPDR,AVAL,0.0341507133653291
CEPDR,AVAR,-0.0161243666263329
CEPDR,AVBL,-0.328431377453359
CEPDR,AVBR,0.584730641712336
CEPDR,AVDL,0.0180868993308621
CEPDR,AVDR,-0.619973193663183
CEPDR,AVEL,-0.0315423131837751
CEPDR,ADLL,0.791287918397069
CEPDR,AVER,-0.0853269367584992
CEPDR,AVFL,1.01694349655359
CEPDR,AVFR,-0.310549938173793
CEPDR,AVG,0.05468621308121
CEPDR,AVHL,-0.579343708636092
CEPDR,AVHR,0.0902169146751463
CEPDR,AVJL,0.336888203790097
CEPDR,AVJR,0.627728125467765
CEPDR,AVKL,-0.325617994241034
CEPDR,AVKR,0.695296303394762
CEPDR,ADLR,0.604106019146272
CEPDR,AVL,-0.127297626034066
CEPDR,AVM,0.216979369500222
CEPDR,AWAL,0.367883756103065
CEPDR,AWAR,0.156624175879046
CEPDR,AWBL,0.560910010533914
CEPDR,AWBR,0.172635404145187
CEPDR,AWCL,0.344907110019269
CEPDR,AWCR,-0.305674342678606
CEPDR,BAGL,-0.201766222642132
CEPDR,BAGR,0.388586392665474
CEPDR,AFDL,0.326893229045107
CEPDR,BDUL,0.20767893865966
CEPDR,BDUR,1.67527336326357
CEPDR,CEPDL,0.496208863049507
CEPDR,CEPDR,-12.9633248104234
CEPDR,CEPVL,0.801837984999615
CEPDR,CEPVR,0.287684198080934
CEPDR,DA01,-0.315309429338679
CEPDR,DA02,-0.137197616045573
CEPDR,DA03,-0.587332104121008
CEPDR,DA04,-0.0432510547893866
CEPDR,AFDR,0.308217138205326
CEPDR,DA05,0.114735070940377
CEPDR,DA06,-0.154233496193541
CEPDR,DA07,-0.189838872872181
CEPDR,DA08,0.436045911699464
CEPDR,DA09,0.0333279276238332
CEPDR,DB01,0.0725529712383034
CEPDR,DB02,0.0787168817616889
CEPDR,DB03,-0.156720230593831
CEPDR,DB04,-0.14139236024354
CEPDR,DB05,0.059312650352626
CEPVL,ADAL,-0.122423002173297
CEPVL,ADAR,-0.533622207847835
CEPVL,AIAL,1.93429710530881
CEPVL,DB06,-0.287519143394661
CEPVL,DB07,-0.100787929439778
CEPVL,DD01,-0.582872090168663
CEPVL,DD02,0.252055773797457
CEPVL,DD03,0.0551408675874294
CEPVL,DD04,0.345341651455213
CEPVL,DD05,-0.135852852583569
CEPVL,DD06,-0.0801147903900009
CEPVL,DVA,-0.211513120834886
CEPVL,DVB,0.128035910334109
CEPVL,AIAR,-1.07258239947423
CEPVL,DVC,-0.349422053084215
CEPVL,FLPL,-0.0935293650136635
CEPVL,FLPR,-0.348402755940708
CEPVL,HSNL,0.748138187569905
CEPVL,HSNR,1.73173837357852
CEPVL,IL1DL,-0.568053004173547
CEPVL,IL1DR,-0.478997332815391
CEPVL,IL1L,-0.251487690448857
CEPVL,IL1R,-1.23458033461879
CEPVL,IL1VL,-0.31953628002497
CEPVL,AIBL,-0.650788946853744
CEPVL,IL1VR,-0.275054528306895
CEPVL,IL2DL,-0.0769498024758163
CEPVL,IL2DR,0.325655223332073
CEPVL,IL2L,-1.23896189623994
CEPVL,IL2R,0.0426587648350493
CEPVL,IL2VL,-0.112254404941806
CEPVL,IL2VR,0.23727011835855
CEPVL,LUAL,0.261430035583821
CEPVL,LUAR,0.760613328807209
CEPVL,OLLL,-0.419808940330731
CEPVL,AIBR,-0.886877934664877
CEPVL,OLLR,-0.334992358674673
CEPVL,OLQDL,-0.512890998138825
CEPVL,OLQDR,0.106267431544334
CEPVL,OLQVL,1.00527383316906
CEPVL,OLQVR,-0.0555847254072899
CEPVL,PDA,0.207397510572383
CEPVL,PDB,-0.0591608356460298
CEPVL,PDEL,-0.157608335028144
CEPVL,PDER,-0.0352773118946953
CEPVL,PHAL,-0.413112117406235
CEPVL,AIML,-0.413559264788884
CEPVL,PHAR,-0.224443308298069
CEPVL,PHBL,-0.411893272200955
CEPVL,PHBR,-0.0951964808977339
CEPVL,PHCL,-0.283645470203403
CEPVL,PHCR,0.0313650861311142
CEPVL,PLML,-0.108812836026147
CEPVL,PLMR,0.135504993521846
CEPVL,PLNL,-0.21848296085279
CEPVL,PLNR,-0.185549537192545
CEPVL,PQR,-0.41237136033764
CEPVL,AIMR,-0.690010033838844
CEPVL,PVCL,0.144821618282561
CEPVL,PVCR,-0.367847269443611
CEPVL,PVDL,-0.017979294451797
CEPVL,PVDR,-0.183812646763805
CEPVL,PVM,-0.211024723855863
CEPVL,PVNL,0.125737869012222
CEPVL,PVNR,-0.183564919300773
CEPVL,PVPL,-0.0663396883500606
CEPVL,PVPR,-0.51445152015193
CEPVL,PVQL,-0.548033188189892
CEPVL,AINL,-2.23369785505432
CEPVL,PVQR,-1.12912964276819
CEPVL,PVR,0.18952716868492
CEPVL,PVT,0.457769410024168
CEPVL,PVWL,-0.156996692995802
CEPVL,PVWR,-0.10139718334769
CEPVL,RIAL,-2.88723313457336
CEPVL,RIAR,-0.535031322457794
CEPVL,RIBL,-0.347040981775979
CEPVL,RIBR,0.579129055950926
CEPVL,RICL,-2.41385729471888
CEPVL,AINR,-1.24942667246344
CEPVL,RICR,-0.756907511930841
CEPVL,RID,-0.351562257454687
CEPVL,RIFL,0.236512736254956
CEPVL,RIFR,-1.06847468277355
CEPVL,RIGL,-0.946481870290855
CEPVL,RIGR,0.036398133725428
CEPVL,RIH,-1.27221388318297
CEPVL,RIML,-1.53324560906137
CEPVL,RIMR,-1.7079095095749
CEPVL,RIPL,-3.56148715211485
CEPVL,AIYL,-1.18923060370579
CEPVL,RIPR,0.429352890533015
CEPVL,RIR,-0.30695035990003
CEPVL,RIS,-0.361289992829425
CEPVL,RIVL,-0.80167592274687
CEPVL,RIVR,-1.727041385309
CEPVL,RMDDL,-2.18429757801903
CEPVL,RMDDR,0.384351952970483
CEPVL,RMDL,-0.96993558363681
CEPVL,RMDR,-1.0792230813092
CEPVL,RMDVL,0.390767058407806
CEPVL,AIYR,-1.41385041508798
CEPVL,RMDVR,-0.639345502899279
CEPVL,RMED,-2.4562511991719
CEPVL,RMEL,0.720993255332721
CEPVL,RMER,-1.17973357269897
CEPVL,RMEV,-0.505974474922205
CEPVL,RMFL,-0.627693610567851
CEPVL,RMFR,-2.37354900407103
CEPVL,RMGL,-1.58549752590813
CEPVL,RMGR,-1.28897893150341
CEPVL,RMHL,-2.12157153246068
CEPVL,ADEL,0.125533191247431
CEPVL,AIZL,-1.00478879822807
CEPVL,RMHR,-1.22261265836991
CEPVL,SAADL,0.721786552830598
CEPVL,SAADR,-0.0242584027529663
CEPVL,SAAVL,0.138725168908211
CEPVL,SAAVR,-0.774223742226919
CEPVL,SABD,-1.27391036353089
CEPVL,SABVL,-0.555191490775164
CEPVL,SABVR,-0.0263578121814108
CEPVL,SDQL,0.0626831600186064
CEPVL,SDQR,0.00245600660332961
CEPVL,AIZR,0.049995978550361
CEPVL,SIADL,-0.463911969763126
CEPVL,SIADR,-1.65938191184938
CEPVL,SIAVL,-1.31661583282513
CEPVL,SIAVR,0.167380531928293
CEPVL,SIBDL,-0.243093564115754
CEPVL,SIBDR,-1.0537643188668
CEPVL,SIBVL,-0.194305427576327
CEPVL,SIBVR,-0.139218722577146
CEPVL,SMBDL,-0.353297213626719
CEPVL,SMBDR,-0.622100237691794
CEPVL,ALA,0.110418152167928
CEPVL,SMBVL,0.469857250635976
CEPVL,SMBVR,-0.0253834248705717
CEPVL,SMDDL,-0.918193779007891
CEPVL,SMDDR,-0.672873456234244
CEPVL,SMDVL,0.144171767548924
CEPVL,SMDVR,-0.88542861064046
CEPVL,URADL,-0.614150544474402
CEPVL,URADR,-0.19338279986372
CEPVL,URAVL,0.360498660463769
CEPVL,URAVR,0.0352701067189021
CEPVL,ALML,0.00795086319748339
CEPVL,URBL,-1.31795585064755
CEPVL,URBR,-0.423399486407132
CEPVL,URXL,-0.100905391712735
CEPVL,URXR,-0.278900024020959
CEPVL,URYDL,-0.529155310843133
CEPVL,URYDR,0.211376863578076
CEPVL,URYVL,-1.74862291731194
CEPVL,URYVR,-0.119501868744593
CEPVL,VA01,-0.0302595278569506
CEPVL,VA02,0.0600101041529167
CEPVL,ALMR,-0.124166476231035
CEPVL,VA03,-0.0901160463947068
CEPVL,VA04,-0.0126143278482456
CEPVL,VA05,0.217467968037195
CEPVL,VA06,-0.239665453570531
CEPVL,VA07,-0.0146837281951528
CEPVL,VA08,0.00117044132587441
CEPVL,VA09,-0.206374541464084
CEPVL,VA10,-0.23259821486576
CEPVL,VA11,0.180336828065361
CEPVL,VA12,-0.0900396679639326
CEPVL,ALNL,0.366578672121117
CEPVL,VB01,-0.44880754804447
CEPVL,VB02,-0.337074768878648
CEPVL,VB03,-0.373631156589434
CEPVL,VB04,-0.0161240495661738
CEPVL,VB05,-0.153684252789754
CEPVL,VB06,0.189981841477026
CEPVL,VB07,-0.125966577136861
CEPVL,VB08,-0.252554585799904
CEPVL,VB09,-0.0364432664220766
CEPVL,VB10,-0.178138832244225
CEPVL,ALNR,-2.27850947835709
CEPVL,VB11,0.0258141275573022
CEPVL,VC01,0.610156146883452
CEPVL,VC02,-0.62062083265485
CEPVL,VC03,0.0860747404615388
CEPVL,VC04,-2.02225308630937
CEPVL,VC05,0.961361797884127
CEPVL,VD01,0.252943785909529
CEPVL,VD02,-0.186576738451683
CEPVL,VD03,-0.0657982677381355
CEPVL,VD04,0.215350664747017
CEPVL,AQR,0.0991208896192606
CEPVL,VD05,-0.128249934753281
CEPVL,VD06,0.109092454508738
CEPVL,VD07,-0.248631334296228
CEPVL,VD08,0.315245330205265
CEPVL,VD09,0.098359754340795
CEPVL,VD10,-0.193137168254848
CEPVL,VD11,0.087812035593901
CEPVL,VD12,-0.427805174224928
CEPVL,VD13,-0.325879764147719
CEPVL,AS01,0.0107511108691811
CEPVL,AS02,0.237125137885279
CEPVL,ADER,-0.0838292856478841
CEPVL,AS03,-0.486574171651823
CEPVL,AS04,0.180391349237474
CEPVL,AS05,-0.465541094127219
CEPVL,AS06,-0.00996651147431443
CEPVL,AS07,-1.36025742242639
CEPVL,AS08,-1.37947736135512
CEPVL,AS09,1.69115271767005
CEPVL,AS10,0.0847505554116979
CEPVL,AS11,1.17586154244879
CEPVL,ASEL,-0.739345633497381
CEPVL,ADFL,-1.00382333844504
CEPVL,ASER,0.926401225214155
CEPVL,ASGL,-0.755660875443014
CEPVL,ASGR,-0.139780576842354
CEPVL,ASHL,-0.134956205657556
CEPVL,ASHR,1.11613209225597
CEPVL,ASIL,-0.61873130906407
CEPVL,ASIR,0.138320900583245
CEPVL,ASJL,-0.564708521563358
CEPVL,ASJR,-0.356913218921614
CEPVL,ASKL,-0.637388586510891
CEPVL,ADFR,0.174273412372919
CEPVL,ASKR,-0.544464323715859
CEPVL,AUAL,-1.84762882686965
CEPVL,AUAR,-0.556470951812648
CEPVL,AVAL,-0.0419478368428615
CEPVL,AVAR,0.0526627350888876
CEPVL,AVBL,-0.203632370616217
CEPVL,AVBR,0.0103744102114691
CEPVL,AVDL,-0.115000611071838
CEPVL,AVDR,-0.136967009790766
CEPVL,AVEL,-1.36520768334454
CEPVL,ADLL,-0.877574959955452
CEPVL,AVER,0.539698242246978
CEPVL,AVFL,-1.04616415361735
CEPVL,AVFR,-1.16213665952153
CEPVL,AVG,-0.0336030089998271
CEPVL,AVHL,-1.10799412031032
CEPVL,AVHR,-0.325394691701143
CEPVL,AVJL,-0.00751307976359978
CEPVL,AVJR,-0.0110925492436401
CEPVL,AVKL,0.397975458984236
CEPVL,AVKR,-1.02736567935141
CEPVL,ADLR,-0.548582558076172
CEPVL,AVL,-0.186051784950882
CEPVL,AVM,-0.0843838628054466
CEPVL,AWAL,-0.607903981180498
CEPVL,AWAR,-0.851939141848556
CEPVL,AWBL,-0.526764111263501
CEPVL,AWBR,-1.16253455558432
CEPVL,AWCL,-0.635384282008922
CEPVL,AWCR,0.227694277445964
CEPVL,BAGL,-0.23117342865657
CEPVL,BAGR,0.0843797624260307
CEPVL,AFDL,-0.161662904770397
CEPVL,BDUL,0.411745214692359
CEPVL,BDUR,0.0947312561164519
CEPVL,CEPDL,1.05880140745848
CEPVL,CEPDR,-1.72407447715793
CEPVL,CEPVL,-16.5453482603248
CEPVL,CEPVR,0.476859157258133
CEPVL,DA01,0.296865242512665
CEPVL,DA02,0.55198212526135
CEPVL,DA03,0.0801649661930282
CEPVL,DA04,-0.403481482303012
CEPVL,AFDR,-0.409161955879781
CEPVL,DA05,0.325497259354422
CEPVL,DA06,-0.304976250832677
CEPVL,DA07,-0.139087506806729
CEPVL,DA08,-0.0255609182319318
CEPVL,DA09,0.556193728811134
CEPVL,DB01,-0.46627072904569
CEPVL,DB02,-0.156993505557836
CEPVL,DB03,-0.152252521044844
CEPVL,DB04,-0.253132984153447
CEPVL,DB05,-0.270599159199633
CEPVR,ADAL,1.86853907261334
CEPVR,ADAR,-0.250217153495958
CEPVR,AIAL,0.698628868274503
CEPVR,DB06,0.0821757305014642
CEPVR,DB07,0.0114799630628907
CEPVR,DD01,-0.830419428778526
CEPVR,DD02,0.51244407392587
CEPVR,DD03,0.602898554364318
CEPVR,DD04,-0.131708709964888
CEPVR,DD05,0.0878696153765089
CEPVR,DD06,0.308750376360064
CEPVR,DVA,-0.13185913236149
CEPVR,DVB,0.122154599755068
CEPVR,AIAR,0.624190386888216
CEPVR,DVC,-0.111801285353735
CEPVR,FLPL,0.0340553451296687
CEPVR,FLPR,-0.0839502261885455
CEPVR,HSNL,0.495149660736793
CEPVR,HSNR,0.966543173962065
CEPVR,IL1DL,-0.606372958726548
CEPVR,IL1DR,-1.65461818417595
CEPVR,IL1L,-0.0998490153567936
CEPVR,IL1R,0.69178387805182
CEPVR,IL1VL,0.445625724746079
CEPVR,AIBL,0.945214284894527
CEPVR,IL1VR,-0.939386444499307
CEPVR,IL2DL,0.0458819068658847
CEPVR,IL2DR,-0.127785188749095
CEPVR,IL2L,0.233205050549203
CEPVR,IL2R,0.154359191798465
CEPVR,IL2VL,0.0573894059588663
CEPVR,IL2VR,0.413400246359978
CEPVR,LUAL,-0.223555544259285
CEPVR,LUAR,-0.579184816162894
CEPVR,OLLL,-0.33265999013379
CEPVR,AIBR,-1.94690128834953
CEPVR,OLLR,-0.961979517189536
CEPVR,OLQDL,0.102064064654527
CEPVR,OLQDR,0.888313096985611
CEPVR,OLQVL,0.106898837774472
CEPVR,OLQVR,0.303988426356112
CEPVR,PDA,-0.51291562910134
CEPVR,PDB,-0.127967374784017
CEPVR,PDEL,-0.155658694030959
CEPVR,PDER,-0.155222142924808
CEPVR,PHAL,0.335816014905523
CEPVR,AIML,-0.651313169873215
CEPVR,PHAR,-0.0289023450663687
CEPVR,PHBL,0.180511018650496
CEPVR,PHBR,0.00498332458815841
CEPVR,PHCL,-0.642585331341263
CEPVR,PHCR,0.0480999374931325
CEPVR,PLML,-0.0781169851655496
CEPVR,PLMR,-0.0250365631790006
CEPVR,PLNL,0.24640026105736
CEPVR,PLNR,-0.144132888092594
CEPVR,PQR,0.52925114742438
CEPVR,AIMR,4.26671552124011
CEPVR,PVCL,0.197848794342027
CEPVR,PVCR,0.290733928851077
CEPVR,PVDL,0.186318276887889
CEPVR,PVDR,-0.293384066520999
CEPVR,PVM,-0.0607611210146285
CEPVR,PVNL,0.186285509522831
CEPVR,PVNR,-0.205285257810283
CEPVR,PVPL,-1.03859543206447
CEPVR,PVPR,-0.160025859367767
CEPVR,PVQL,-0.71772694917154
CEPVR,AINL,1.38644844425739
CEPVR,PVQR,-0.695027340440988
CEPVR,PVR,0.235829023373581
CEPVR,PVT,0.390731848200499
CEPVR,PVWL,0.0256159069936709
CEPVR,PVWR,0.29449602942063
CEPVR,RIAL,-1.00856801229941
CEPVR,RIAR,-0.304583698135651
CEPVR,RIBL,0.00254815159621395
CEPVR,RIBR,0.386474288381995
CEPVR,RICL,-3.40855004575918
CEPVR,AINR,-0.202293830160798
CEPVR,RICR,0.673821280634147
CEPVR,RID,0.361439293749074
CEPVR,RIFL,-1.26157334607186
CEPVR,RIFR,-1.01566294708003
CEPVR,RIGL,-0.0560313746440454
CEPVR,RIGR,-0.587862332644743
CEPVR,RIH,0.642142141685123
CEPVR,RIML,-0.209353323157787
CEPVR,RIMR,-0.582400479216587
CEPVR,RIPL,0.849465869028181
CEPVR,AIYL,-1.34871392145795
CEPVR,RIPR,-0.759664614065601
CEPVR,RIR,-1.55290959568999
CEPVR,RIS,0.400231627748041
CEPVR,RIVL,-0.409768088521825
CEPVR,RIVR,0.88505033115664
CEPVR,RMDDL,0.372474518289399
CEPVR,RMDDR,-0.415665272845564
CEPVR,RMDL,0.572305502384432
CEPVR,RMDR,1.02000703124288
CEPVR,RMDVL,-0.117506449104141
CEPVR,AIYR,-0.0484327777943144
CEPVR,RMDVR,-0.0122544084250139
CEPVR,RMED,-2.43373513440085
CEPVR,RMEL,-0.591945576697442
CEPVR,RMER,0.174656782844854
CEPVR,RMEV,-0.55100738362852
CEPVR,RMFL,0.480354895110897
CEPVR,RMFR,-0.0631320810294471
CEPVR,RMGL,-0.815970255187141
CEPVR,RMGR,-0.116551830449739
CEPVR,RMHL,0.916571877093316
CEPVR,ADEL,-0.961863319222271
CEPVR,AIZL,1.36332940202618
CEPVR,RMHR,1.29565955850905
CEPVR,SAADL,0.582363312065875
CEPVR,SAADR,-0.628139131418135
CEPVR,SAAVL,0.0868518047455851
CEPVR,SAAVR,0.635185810592732
CEPVR,SABD,0.334180364842919
CEPVR,SABVL,0.15839627705613
CEPVR,SABVR,-0.201860686637607
CEPVR,SDQL,1.2997242566792
CEPVR,SDQR,0.201633705790869
CEPVR,AIZR,1.18577403606394
CEPVR,SIADL,2.16562698599106
CEPVR,SIADR,-1.26583722875993
CEPVR,SIAVL,-1.17647789134642
CEPVR,SIAVR,-0.667678302451259
CEPVR,SIBDL,0.470894304392734
CEPVR,SIBDR,0.252590517669206
CEPVR,SIBVL,1.07772192825076
CEPVR,SIBVR,1.28820999623877
CEPVR,SMBDL,-0.580699168775113
CEPVR,SMBDR,0.769204732798955
CEPVR,ALA,-0.078217527048857
CEPVR,SMBVL,0.436652659510772
CEPVR,SMBVR,0.7851785190677
CEPVR,SMDDL,0.279391805437334
CEPVR,SMDDR,-0.444629257221407
CEPVR,SMDVL,-0.201437108526483
CEPVR,SMDVR,-0.186434985463987
CEPVR,URADL,0.198962547835941
CEPVR,URADR,-0.18893537416942
CEPVR,URAVL,0.364537881180325
CEPVR,URAVR,-1.5232206370967
CEPVR,ALML,0.529006559092197
CEPVR,URBL,0.959399316331781
CEPVR,URBR,-0.31109293298416
CEPVR,URXL,0.146236964519328
CEPVR,URXR,1.621547146341
CEPVR,URYDL,1.0671451401336
CEPVR,URYDR,-0.0814051382405804
CEPVR,URYVL,0.74522658052832
CEPVR,URYVR,0.424375317236044
CEPVR,VA01,0.136269916871997
CEPVR,VA02,0.281343361529569
CEPVR,ALMR,-0.194342556674359
CEPVR,VA03,0.695653186381278
CEPVR,VA04,0.411034706951357
CEPVR,VA05,0.536886583838726
CEPVR,VA06,0.124477824775956
CEPVR,VA07,0.210904996252251
CEPVR,VA08,-0.124257542217466
CEPVR,VA09,0.0434092876078212
CEPVR,VA10,-0.278846038487882
CEPVR,VA11,-0.0473014734622888
CEPVR,VA12,0.497810914778169
CEPVR,ALNL,-0.312449284964603
CEPVR,VB01,0.938135674704393
CEPVR,VB02,-0.0574244903622849
CEPVR,VB03,0.131810910293852
CEPVR,VB04,0.0892412826246553
CEPVR,VB05,0.0751270114806017
CEPVR,VB06,-0.0179593000001366
CEPVR,VB07,0.163235742959641
CEPVR,VB08,0.0250793368231453
CEPVR,VB09,-0.0624132923727692
CEPVR,VB10,-0.116898943043007
CEPVR,ALNR,-1.26638558760517
CEPVR,VB11,0.051186930489825
CEPVR,VC01,0.257767153714405
CEPVR,VC02,0.763382281255478
CEPVR,VC03,-0.161616062363143
CEPVR,VC04,-0.785561774973507
CEPVR,VC05,1.2294757176137
CEPVR,VD01,0.000737985053667053
CEPVR,VD02,0.169323092310118
CEPVR,VD03,0.590075327966806
CEPVR,VD04,0.227063453364533
CEPVR,AQR,-0.00886624929485284
CEPVR,VD05,0.314210010163774
CEPVR,VD06,-0.164979811440414
CEPVR,VD07,0.140600213860979
CEPVR,VD08,-0.699673792650811
CEPVR,VD09,0.366587715722529
CEPVR,VD10,0.150229408568924
CEPVR,VD11,0.160433421751348
CEPVR,VD12,-0.0848026937075469
CEPVR,VD13,-0.269374125847671
CEPVR,AS01,0.580734486009779
CEPVR,AS02,0.128141980425177
CEPVR,ADER,0.0699910890506793
CEPVR,AS03,0.072408872078449
CEPVR,AS04,0.0280914717864958
CEPVR,AS05,0.0986499527629832
CEPVR,AS06,0.358008825665754
CEPVR,AS07,0.0522383306823868
CEPVR,AS08,0.606714359966107
CEPVR,AS09,0.643282065149014
CEPVR,AS10,-0.153661779960107
CEPVR,AS11,-0.394069651564828
CEPVR,ASEL,0.798985380470995
CEPVR,ADFL,0.27394857175588
CEPVR,ASER,0.551108313054225
CEPVR,ASGL,0.232366499980765
CEPVR,ASGR,1.18202134548565
CEPVR,ASHL,-0.191031718949568
CEPVR,ASHR,0.377887072692873
CEPVR,ASIL,0.152047159221003
CEPVR,ASIR,-0.0364621996385808
CEPVR,ASJL,0.0796474308704747
CEPVR,ASJR,0.726740723143683
CEPVR,ASKL,0.0863352372904859
CEPVR,ADFR,0.703384380933536
CEPVR,ASKR,0.130545062030908
CEPVR,AUAL,0.424960365542616
CEPVR,AUAR,-0.34498883024964
CEPVR,AVAL,0.0117513329514823
CEPVR,AVAR,-0.313105709611007
CEPVR,AVBL,0.493891730477195
CEPVR,AVBR,0.32204238377306
CEPVR,AVDL,0.564108800114638
CEPVR,AVDR,-0.439188752681327
CEPVR,AVEL,1.02937297171115
CEPVR,ADLL,0.432198847819817
CEPVR,AVER,-0.143687146355031
CEPVR,AVFL,0.457526116438078
CEPVR,AVFR,-0.0453668782514588
CEPVR,AVG,-0.263291015280043
CEPVR,AVHL,0.160982419113733
CEPVR,AVHR,-0.397824308843155
CEPVR,AVJL,-0.39415704286149
CEPVR,AVJR,-0.232616356227297
CEPVR,AVKL,-0.283663958698977
CEPVR,AVKR,-0.268241197413752
CEPVR,ADLR,0.464527250906949
