,Source,Target,Weight,Syn
5318,SMBVR,RMGR,3,electrical
5319,SMBVR,URBR,1,electrical
5320,SMBVR,AVKL,2,electrical
5321,SMBVR,AVKR,6,electrical
5322,SMBVR,SAAVL,17,electrical
5323,SMBVR,SMBDR,2,electrical
5324,SMDDL,ALNR,1,electrical
5325,SMDDL,AIBR,2,electrical
5326,SMDDL,RIAR,1,electrical
5327,SMDDL,RIBL,3,electrical
5328,SMDDL,RIBR,4,electrical
5329,SMDDL,RIS,2,electrical
5330,SMDDL,RMDDL,3,electrical
5331,SMDDL,RMDL,2,electrical
5332,SMDDL,RMHL,1,electrical
5333,SMDDL,SAAVR,4,electrical
5334,SMDDL,SIBVL,3,electrical
5335,SMDDR,ALNL,2,electrical
5336,SMDDR,AIBL,1,electrical
5337,SMDDR,RIBR,2,electrical
5338,SMDDR,RIS,5,electrical
5339,SMDDR,AVER,1,electrical
5340,SMDDR,RMDDR,1,electrical
5341,SMDDR,SIADR,1,electrical
5342,SMDDR,SMBDR,1,electrical
5343,SMDDR,SMDVL,1,electrical
5344,SMDDR,VD01,5,electrical
5345,SMDVL,ALNL,1,electrical
5346,SMDVL,RIAL,4,electrical
5347,SMDVL,RIS,2,electrical
5348,SMDVL,RMEV,1,electrical
5349,SMDVL,RIVL,2,electrical
5350,SMDVL,SAAVL,8,electrical
5351,SMDVL,SIBVL,1,electrical
5352,SMDVL,SMDDR,1,electrical
5353,SMDVR,ADFR,2,electrical
5354,SMDVR,RIAR,1,electrical
5355,SMDVR,AVEL,1,electrical
5356,SMDVR,RMDVR,8,electrical
5357,SMDVR,RIVR,8,electrical
5358,DA01,FLPR,5,electrical
5359,DA01,AVAL,2,electrical
5360,DA01,AVAR,9,electrical
5361,DA01,AVER,1,electrical
5362,DA01,DA02,1,electrical
5363,DA02,FLPR,6,electrical
5364,DA02,AVAL,7,electrical
5365,DA02,AVAR,3,electrical
5366,DA02,DA01,1,electrical
5367,DA02,DA05,1,electrical
5368,DA02,AS02,2,electrical
5369,DA02,AS04,1,electrical
5370,DA02,VA01,9,electrical
5371,DA02,VA06,3,electrical
5372,DA03,FLPR,16,electrical
5373,DA03,AVAL,6,electrical
5374,DA03,AVAR,7,electrical
5375,DA03,DA04,1,electrical
5376,DA03,DA05,1,electrical
5377,DA03,AS04,4,electrical
5378,DA03,VA02,1,electrical
5379,DA03,VA06,1,electrical
5380,DA04,PVCL,1,electrical
5381,DA04,AVAL,2,electrical
5382,DA04,AVAR,2,electrical
5383,DA04,DA03,1,electrical
5384,DA04,VA03,1,electrical
5385,DA05,AVAL,2,electrical
5386,DA05,AVAR,5,electrical
5387,DA05,DA02,1,electrical
5388,DA05,DA03,1,electrical
5389,DA05,AS06,5,electrical
5390,DA06,AVAL,4,electrical
5391,DA06,AVAR,4,electrical
5392,DA07,PVQR,1,electrical
5393,DA07,PVCL,1,electrical
5394,DA07,PVCR,3,electrical
5395,DA07,AVAL,10,electrical
5396,DA07,DA08,1,electrical
5397,DA07,AS10,1,electrical
5398,DA07,VD11,2,electrical
5399,DA08,PHCL,2,electrical
5400,DA08,AVHR,5,electrical
5401,DA08,DVB,5,electrical
5402,DA08,PVWL,1,electrical
5403,DA08,PVCL,17,electrical
5404,DA08,PVCR,1,electrical
5405,DA08,AVAL,8,electrical
5406,DA08,AVAR,5,electrical
5407,DA08,DA07,1,electrical
5408,DA08,DA09,15,electrical
5409,DA08,PDA,1,electrical
5410,DA08,AS11,1,electrical
5411,DA08,DD06,2,electrical
5412,DA08,VA10,2,electrical
5413,DA08,VA12,6,electrical
5414,DA09,PHCR,7,electrical
5415,DA09,AVL,4,electrical
5416,DA09,DVA,3,electrical
5417,DA09,PVR,15,electrical
5418,DA09,PVCR,3,electrical
5419,DA09,AVAL,1,electrical
5420,DA09,AVAR,4,electrical
5421,DA09,DA08,15,electrical
5422,DA09,PDA,9,electrical
5423,DA09,AS10,1,electrical
5424,DA09,VA10,1,electrical
5425,DA09,VA11,3,electrical
5426,DA09,VA12,1,electrical
5427,DA09,VB11,1,electrical
5428,DA09,VD13,2,electrical
5429,PDA,AVL,3,electrical
5430,PDA,DVA,1,electrical
5431,PDA,PVCR,1,electrical
5432,PDA,DA08,1,electrical
5433,PDA,DA09,9,electrical
5434,PDA,PDB,5,electrical
5435,PDA,DD06,1,electrical
5436,DB01,DVA,3,electrical
5437,DB01,RID,2,electrical
5438,DB01,AVBR,15,electrical
5439,DB01,DB02,5,electrical
5440,DB01,VB03,5,electrical
5441,DB02,AVBL,4,electrical
5442,DB02,AVBR,3,electrical
5443,DB02,DB01,5,electrical
5444,DB02,DB03,14,electrical
5445,DB02,VB04,1,electrical
5446,DB03,RID,1,electrical
5447,DB03,AVBL,9,electrical
5448,DB03,AVBR,2,electrical
5449,DB03,DB02,14,electrical
5450,DB03,DB04,1,electrical
5451,DB03,DD03,1,electrical
5452,DB03,VB06,1,electrical
5453,DB04,AVBL,4,electrical
5454,DB04,AVBR,5,electrical
5455,DB04,DB03,1,electrical
5456,DB04,DB05,5,electrical
5457,DB04,DD03,1,electrical
5458,DB05,AVBL,3,electrical
5459,DB05,AVBR,4,electrical
5460,DB05,DB04,5,electrical
5461,DB05,DB06,5,electrical
5462,DB06,DVA,2,electrical
5463,DB06,AVBL,3,electrical
5464,DB06,AVBR,4,electrical
5465,DB06,DB05,5,electrical
5466,DB06,DB07,5,electrical
5467,DB07,AVHL,3,electrical
5468,DB07,DVA,3,electrical
5469,DB07,PVR,4,electrical
5470,DB07,PVCL,8,electrical
5471,DB07,PVCR,2,electrical
5472,DB07,AVBL,13,electrical
5473,DB07,AVBR,3,electrical
5474,DB07,DB06,5,electrical
5475,DB07,AS10,1,electrical
5476,DB07,PDB,2,electrical
5477,DB07,VA10,1,electrical
5478,AS01,FLPR,1,electrical
5479,AS01,AVEL,2,electrical
5480,AS01,AVER,1,electrical
5481,AS01,VA03,3,electrical
5482,AS01,VA06,3,electrical
5483,AS01,VD02,23,electrical
5484,AS02,DA02,2,electrical
5485,AS02,VA03,2,electrical
5486,AS02,VA04,9,electrical
5487,AS03,AVAR,1,electrical
5488,AS04,DA02,1,electrical
5489,AS04,DA03,4,electrical
5490,AS05,AVAR,3,electrical
5491,AS05,AVBR,2,electrical
5492,AS06,AVAR,2,electrical
5493,AS06,AVBL,1,electrical
5494,AS06,AVBR,1,electrical
5495,AS06,DA05,5,electrical
5496,AS10,AVHL,1,electrical
5497,AS10,AVKL,1,electrical
5498,AS10,AVAL,5,electrical
5499,AS10,AVAR,2,electrical
5500,AS10,AVBL,1,electrical
5501,AS10,DA07,1,electrical
5502,AS10,DA09,1,electrical
5503,AS10,DB07,1,electrical
5504,AS10,VA12,3,electrical
5505,AS11,AVFL,2,electrical
5506,AS11,AVG,1,electrical
5507,AS11,AVHL,3,electrical
5508,AS11,AVHR,17,electrical
5509,AS11,AVKL,1,electrical
5510,AS11,DVA,1,electrical
5511,AS11,DVB,4,electrical
5512,AS11,PVPL,6,electrical
5513,AS11,AVAR,3,electrical
5514,AS11,DA08,1,electrical
5515,AS11,PDB,4,electrical
5516,AS11,VA11,1,electrical
5517,AS11,VB11,1,electrical
5518,PDB,AVJL,2,electrical
5519,PDB,PVPL,1,electrical
5520,PDB,PVR,13,electrical
5521,PDB,PDA,5,electrical
5522,PDB,DB07,2,electrical
5523,PDB,AS11,4,electrical
5524,PDB,VD13,4,electrical
5525,DD01,FLPL,1,electrical
5526,DD01,RIFR,2,electrical
5527,DD01,SABVR,1,electrical
5528,DD01,DD02,6,electrical
5529,DD01,VD02,3,electrical
5530,DD01,VD03,4,electrical
5531,DD01,VC01,1,electrical
5532,DD02,DD01,6,electrical
5533,DD02,DD03,2,electrical
5534,DD02,VD03,1,electrical
5535,DD02,VD04,2,electrical
5536,DD02,VD05,1,electrical
5537,DD03,DB03,1,electrical
5538,DD03,DB04,1,electrical
5539,DD03,DD02,2,electrical
5540,DD03,DD04,3,electrical
5541,DD04,DD03,3,electrical
5542,DD04,DD05,3,electrical
5543,DD05,DVB,1,electrical
5544,DD05,DD04,3,electrical
5545,DD05,DD06,3,electrical
5546,DD06,AVG,1,electrical
5547,DD06,AVHR,1,electrical
5548,DD06,AVL,28,electrical
5549,DD06,DVB,3,electrical
5550,DD06,DVC,1,electrical
5551,DD06,PVNL,1,electrical
5552,DD06,PVPL,2,electrical
5553,DD06,PVPR,9,electrical
5554,DD06,PVT,3,electrical
5555,DD06,DA08,2,electrical
5556,DD06,PDA,1,electrical
5557,DD06,DD05,3,electrical
5558,DD06,VA12,7,electrical
5559,DD06,VD11,3,electrical
5560,DD06,VD12,14,electrical
5561,DD06,VD13,2,electrical
5562,VA01,AVAL,5,electrical
5563,VA01,AVAR,7,electrical
5564,VA01,DA02,9,electrical
5565,VA02,PLNL,2,electrical
5566,VA02,AVAL,13,electrical
5567,VA02,SABD,12,electrical
5568,VA02,DA03,1,electrical
5569,VA02,VA06,1,electrical
5570,VA02,VD02,1,electrical
5571,VA03,AVAL,6,electrical
5572,VA03,AVAR,3,electrical
5573,VA03,SABD,2,electrical
5574,VA03,DA04,1,electrical
5575,VA03,AS01,3,electrical
5576,VA03,AS02,2,electrical
5577,VA03,VD03,1,electrical
5578,VA04,AVAL,6,electrical
5579,VA04,AVAR,3,electrical
5580,VA04,AS02,9,electrical
5581,VA04,VA07,1,electrical
5582,VA04,VB03,1,electrical
5583,VA05,AVAL,5,electrical
5584,VA05,AVAR,4,electrical
5585,VA06,AVAL,13,electrical
5586,VA06,DA02,3,electrical
5587,VA06,DA03,1,electrical
5588,VA06,AS01,3,electrical
5589,VA06,VA02,1,electrical
5590,VA07,AVAL,2,electrical
5591,VA07,AVAR,5,electrical
5592,VA07,VA04,1,electrical
5593,VA08,AVAL,2,electrical
5594,VA08,AVAR,2,electrical
5595,VA09,AVAL,4,electrical
5596,VA09,AVAR,5,electrical
5597,VA10,PVDL,1,electrical
5598,VA10,AVAL,6,electrical
5599,VA10,AVAR,4,electrical
5600,VA10,AVDL,1,electrical
5601,VA10,DA08,2,electrical
5602,VA10,DA09,1,electrical
5603,VA10,DB07,1,electrical
5604,VA11,AVFL,1,electrical
5605,VA11,AVHR,1,electrical
5606,VA11,AVJR,2,electrical
5607,VA11,DVA,1,electrical
5608,VA11,PVPL,6,electrical
5609,VA11,PVCR,3,electrical
5610,VA11,AVAL,2,electrical
5611,VA11,AVAR,16,electrical
5612,VA11,AVBL,1,electrical
5613,VA11,AVBR,3,electrical
5614,VA11,DA09,3,electrical
5615,VA11,AS11,1,electrical
5616,VA11,VA12,1,electrical
5617,VA11,VB10,3,electrical
5618,VA12,PHCL,1,electrical
5619,VA12,PVPL,1,electrical
5620,VA12,PVCL,18,electrical
5621,VA12,PVCR,8,electrical
5622,VA12,AVAR,3,electrical
5623,VA12,DA08,6,electrical
5624,VA12,DA09,1,electrical
5625,VA12,AS10,3,electrical
5626,VA12,DD06,7,electrical
5627,VA12,VA11,1,electrical
5628,VA12,VB11,7,electrical
5629,VA12,VD12,8,electrical
5630,VA12,VD13,6,electrical
5631,VB01,AVFR,1,electrical
5632,VB01,AVBL,1,electrical
5633,VB01,VB02,2,electrical
5634,VB02,AVBL,14,electrical
5635,VB02,AVBR,6,electrical
5636,VB02,VB01,2,electrical
5637,VB02,VB03,10,electrical
5638,VB02,VB04,1,electrical
5639,VB03,AVBR,7,electrical
5640,VB03,DB01,5,electrical
5641,VB03,VA04,1,electrical
5642,VB03,VB02,10,electrical
5643,VB03,VB04,1,electrical
5644,VB04,DVA,1,electrical
5645,VB04,AVBL,3,electrical
5646,VB04,AVBR,5,electrical
5647,VB04,DB02,1,electrical
5648,VB04,VB02,1,electrical
5649,VB04,VB03,1,electrical
5650,VB04,VB05,1,electrical
5651,VB05,AVBL,3,electrical
5652,VB05,AVBR,3,electrical
5653,VB05,VB04,1,electrical
5654,VB05,VB06,5,electrical
5655,VB06,AVBL,3,electrical
5656,VB06,AVBR,4,electrical
5657,VB06,DB03,1,electrical
5658,VB06,VB05,5,electrical
5659,VB06,VB07,5,electrical
5660,VB07,AVBL,4,electrical
5661,VB07,AVBR,3,electrical
5662,VB07,VB06,5,electrical
5663,VB07,VB08,5,electrical
5664,VB08,AVBL,3,electrical
5665,VB08,AVBR,4,electrical
5666,VB08,VB07,5,electrical
5667,VB08,VB09,5,electrical
5668,VB09,PDER,7,electrical
5669,VB09,AVBL,4,electrical
5670,VB09,AVBR,3,electrical
5671,VB09,VB08,5,electrical
5672,VB09,VB10,5,electrical
5673,VB10,PDEL,1,electrical
5674,VB10,PDER,4,electrical
5675,VB10,AVKL,1,electrical
5676,VB10,PVCL,2,electrical
5677,VB10,PVCR,1,electrical
5678,VB10,AVBL,3,electrical
5679,VB10,AVBR,4,electrical
5680,VB10,VA11,3,electrical
5681,VB10,VB09,5,electrical
5682,VB10,VB11,4,electrical
5683,VB10,VD11,1,electrical
5684,VB10,VD12,1,electrical
5685,VB11,PDEL,4,electrical
5686,VB11,PVCL,4,electrical
5687,VB11,PVCR,2,electrical
5688,VB11,AVAL,2,electrical
5689,VB11,AVBL,5,electrical
5690,VB11,AVBR,6,electrical
5691,VB11,DA09,1,electrical
5692,VB11,AS11,1,electrical
5693,VB11,VA12,7,electrical
5694,VB11,VB10,4,electrical
5695,VD01,RIGL,3,electrical
5696,VD01,RIGR,2,electrical
5697,VD01,DVC,2,electrical
5698,VD01,SMDDR,5,electrical
5699,VD01,VD02,4,electrical
5700,VD01,VC02,1,electrical
5701,VD02,AS01,23,electrical
5702,VD02,DD01,3,electrical
5703,VD02,VA02,1,electrical
5704,VD02,VD01,4,electrical
5705,VD02,VD02,3,electrical
5706,VD02,VD03,7,electrical
5707,VD03,DD01,4,electrical
5708,VD03,DD02,1,electrical
5709,VD03,VA03,1,electrical
5710,VD03,VD02,7,electrical
5711,VD03,VD04,6,electrical
5712,VD04,DD02,2,electrical
5713,VD04,VD03,6,electrical
5714,VD04,VD05,1,electrical
5715,VD05,DD02,1,electrical
5716,VD05,VD04,1,electrical
5717,VD05,VD06,10,electrical
5718,VD06,VD05,10,electrical
5719,VD06,VD07,15,electrical
5720,VD07,VD06,15,electrical
5721,VD07,VD08,6,electrical
5722,VD08,VD07,6,electrical
5723,VD08,VD09,6,electrical
5724,VD09,PVDR,1,electrical
5725,VD09,PDER,5,electrical
5726,VD09,VD08,6,electrical
5727,VD09,VD10,6,electrical
5728,VD10,VD09,6,electrical
5729,VD10,VD11,6,electrical
5730,VD11,AVL,1,electrical
5731,VD11,DVB,2,electrical
5732,VD11,DVC,1,electrical
5733,VD11,PVPL,1,electrical
5734,VD11,PVT,3,electrical
5735,VD11,AVAR,1,electrical
5736,VD11,DA07,2,electrical
5737,VD11,DD06,3,electrical
5738,VD11,VB10,1,electrical
5739,VD11,VD10,6,electrical
5740,VD11,VD12,6,electrical
5741,VD12,AVFL,3,electrical
5742,VD12,AVHL,8,electrical
5743,VD12,AVHR,13,electrical
5744,VD12,AVL,2,electrical
5745,VD12,PVNL,1,electrical
5746,VD12,PVPR,35,electrical
5747,VD12,PVT,4,electrical
5748,VD12,PVWL,6,electrical
5749,VD12,PVCR,1,electrical
5750,VD12,DD06,14,electrical
5751,VD12,VA12,8,electrical
5752,VD12,VB10,1,electrical
5753,VD12,VD11,6,electrical
5754,VD12,VD13,6,electrical
5755,VD12,VC06,1,electrical
5756,VD13,AVL,5,electrical
5757,VD13,DVB,5,electrical
5758,VD13,DVC,1,electrical
5759,VD13,PVNR,1,electrical
5760,VD13,PVPL,11,electrical
5761,VD13,PVR,1,electrical
5762,VD13,PVT,17,electrical
5763,VD13,PVWL,1,electrical
5764,VD13,PVWR,2,electrical
5765,VD13,PVCL,1,electrical
5766,VD13,DA09,2,electrical
5767,VD13,PDB,4,electrical
5768,VD13,DD06,2,electrical
5769,VD13,VA12,6,electrical
5770,VD13,VD12,6,electrical
5771,HSNL,ASKL,1,electrical
5772,HSNL,RIFL,1,electrical
5773,HSNL,PVPL,1,electrical
5774,HSNL,HSNR,1,electrical
5775,HSNR,ASKR,3,electrical
5776,HSNR,BDUR,1,electrical
5777,HSNR,ALA,1,electrical
5778,HSNR,PVNR,2,electrical
5779,HSNR,PVPR,1,electrical
5780,HSNR,HSNL,1,electrical
5781,VC01,PVPR,1,electrical
5782,VC01,DD01,1,electrical
5783,VC01,VC02,12,electrical
5784,VC01,VC03,7,electrical
5785,VC02,VD01,1,electrical
5786,VC02,VC01,12,electrical
5787,VC02,VC02,1,electrical
5788,VC02,VC03,3,electrical
5789,VC03,PVT,1,electrical
5790,VC03,VC01,7,electrical
5791,VC03,VC02,3,electrical
5792,VC03,VC04,4,electrical
5793,VC04,VC03,4,electrical
5794,VC04,VC05,4,electrical
5795,VC05,AVFL,1,electrical
5796,VC05,VC04,4,electrical
5797,VC05,VC06,4,electrical
5798,VC06,AVL,2,electrical
5799,VC06,DVC,1,electrical
5800,VC06,PVNR,1,electrical
5801,VC06,PVPR,1,electrical
5802,VC06,PVT,2,electrical
5803,VC06,VD12,1,electrical
5804,VC06,VC05,4,electrical
5805,DB01,DB02,5,chemical
5806,DB02,DB03,5,chemical
5807,DB03,DB04,5,chemical
5808,DB04,DB05,5,chemical
5809,DB05,DB06,5,chemical
5810,DB06,DB07,5,chemical
5811,VB01,VB02,5,chemical
5812,VB02,VB03,5,chemical
5813,VB03,VB04,5,chemical
5814,VB04,VB05,5,chemical
5815,VB05,VB06,5,chemical
5816,VB06,VB07,5,chemical
5817,VB07,VB08,5,chemical
5818,VB08,VB09,5,chemical
5819,VB09,VB10,5,chemical
5820,VB10,VB11,5,chemical
